za_nr;version;doi;lfd;gewicht;datum;bik;bl;wo;s1;s2;s3;s4;s5;s6;s7;s8;s9;s10;V1_1;V1_2;V1_3;V1_4;V1_5;V2;V3_1;V3_2;V3_3;V4;V5;V6;V7;V8_12;V8_13;V8_14;V8_15;V8_16;V8_17;V8_18;V8_19;V8_20;V8_21;V8_96;V8_97;V8_98;V8_99;V8_o;V9_12;V9_13;V9_14;V9_15;V9_16;V9_17;V9_18;V9_19;V9_20;V9_21;V9_22;V9_23;V9_24;V9_25;V9_96;V9_97;V9_98;V9_99;V9_o;V10_1;V10_2;V10_3;V10_4;V11
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;25599224;,205025;2020/06/16;500000 und mehr;Bayern;West;w;67;Studium;nein;eine Person;eine Person;sonstige;ja;2.500 bis unter 3.500 Euro;Festnetz;gar nicht wichtig;weniger wichtig;wichtig;weniger wichtig;weniger wichtig;nein; ; ; ;weniger gut;gar nicht;ja;eher für Ausbau mit 5G;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt; ;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt; ;weiß nicht, keine Angabe;weiß nicht, keine Angabe;weiß nicht, keine Angabe;stimme gar nicht zu;nein
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;25610972;1,240139;2020/06/17;500000 und mehr;Bayern;West;m;78;Volks-, Hauptschule;nein;zwei;zwei;weiß nicht, keine Angabe;ja;1.500 bis unter 2.500 Euro;Festnetz;weniger wichtig;sehr wichtig;sehr wichtig;sehr wichtig;wichtig;ja;sehr zufrieden;sehr zufrieden;sehr zufrieden;weiß nicht, keine Angabe;gar nicht;ja;weiß nicht, keine Angabe;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt; ;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt; ;weiß nicht, keine Angabe;weiß nicht, keine Angabe;weiß nicht, keine Angabe;weiß nicht, keine Angabe;nein
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;25625103;,218544;2020/06/16;500000 und mehr;Bayern;West;w;33;Abitur;nein;drei;zwei;Bündnis `90, Die Grünen;ja;2.500 bis unter 3.500 Euro;Festnetz;wichtig;sehr wichtig;sehr wichtig;weniger wichtig;wichtig;ja;eher zufrieden;eher zufrieden;eher unzufrieden;gut;weniger stark;ja;weiß nicht, keine Angabe;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt; ;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt; ;weiß nicht, keine Angabe;weiß nicht, keine Angabe;weiß nicht, keine Angabe;weiß nicht, keine Angabe;weiß nicht, keine Angabe
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;25709334;,429455;2020/06/16;100000 bis 500000;Bayern;West;w;73;Volks-, Hauptschule;nein;eine Person;eine Person;würde ungültig wählen;ja;bis unter 1.500 Euro;Festnetz;wichtig;wichtig;wichtig;gar nicht wichtig;wichtig;ja;sehr unzufrieden;weiß nicht, keine Angabe;eher zufrieden;gar nicht gut;stark;nein; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;25735343;,704783;2020/06/18;500000 und mehr;Bayern;West;w;75;Volks-, Hauptschule;nein;eine Person;eine Person;weiß nicht, keine Angabe;ja;keine Angabe;Festnetz;weiß nicht, keine Angabe;weniger wichtig;weniger wichtig;wichtig;weniger wichtig;nein; ; ; ;weiß nicht, keine Angabe;gar nicht;nein; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;25818971;,982391;2020/06/17;20000 bis 50000;Bayern;West;m;66;Mittlerer Bildungsabschl;nein;zwei;zwei;CDU/CSU;ja;1.500 bis unter 2.500 Euro;Festnetz;wichtig;wichtig;wichtig;weniger wichtig;wichtig;ja;sehr zufrieden;eher zufrieden;sehr zufrieden;weniger gut;weniger stark;ja;eher für Ausbau mit 5G;genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;Schnellere Verbindung ins Internet für Firmen und für die gesamte Wirtschaft.;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt; ;stimme voll und ganz zu;stimme gar nicht zu;stimme voll und ganz zu;stimme gar nicht zu;ja
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;25862520;,324693;2020/06/17;100000 bis 500000;Bayern;West;m;63;Studium;ja;drei;drei;weiß nicht, keine Angabe;ja;keine Angabe;Festnetz;wichtig;sehr wichtig;sehr wichtig;wichtig;wichtig;ja;eher zufrieden;sehr zufrieden;eher zufrieden;gut;gar nicht;ja;eher für Ausbau mit 5G;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;Schnelligkeit, Unabhängigkeit und kostengünstig;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;abhängig von großen Konzernen;stimme voll und ganz zu;stimme eher zu;stimme voll und ganz zu;stimme gar nicht zu;ja
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;25875920;,233166;2020/06/18;2000 bis 5000;Bayern;West;w;47;Studium;ja;zwei;zwei;Bündnis `90, Die Grünen;ja;3.500 Euro und mehr;Festnetz;wichtig;wichtig;wichtig;wichtig;wichtig;ja;sehr zufrieden;sehr zufrieden;eher unzufrieden;weniger gut;stark;ja;eher gegen Ausbau mit 5G;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt; ;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;Dass zu viel über das Smartphone geht und gemacht wird und das es noch mehr wird.;stimme eher zu;weiß nicht, keine Angabe;stimme eher zu;stimme gar nicht zu;ja
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;25893270;,202268;2020/06/17;500000 und mehr;Bayern;West;w;85;Mittlerer Bildungsabschl;nein;eine Person;eine Person;SPD;ja;keine Angabe;Festnetz;gar nicht wichtig;weniger wichtig;gar nicht wichtig;gar nicht wichtig;gar nicht wichtig;nein; ; ; ;weiß nicht, keine Angabe;gar nicht;nein; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;25923448;,211995;2020/06/17;500000 und mehr;Bayern;West;w;62;Studium;ja;eine Person;eine Person;CDU/CSU;ja;3.500 Euro und mehr;Festnetz;sehr wichtig;sehr wichtig;sehr wichtig;wichtig;sehr wichtig;ja;eher zufrieden;weiß nicht, keine Angabe;eher zufrieden;gut;sehr stark;nein; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;25946491;,691106;2020/06/18;500000 und mehr;Bayern;West;w;45;Mittlerer Bildungsabschl;nein;eine Person;eine Person;weiß nicht, keine Angabe;ja;keine Angabe;Festnetz;weniger wichtig;wichtig;gar nicht wichtig;wichtig;gar nicht wichtig;ja;eher zufrieden;weiß nicht, keine Angabe;eher zufrieden;gut;weniger stark;nein; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26066028;,92836;2020/06/16;20000 bis 50000;Bayern;West;w;91;Volks-, Hauptschule;nein;eine Person;eine Person;CDU/CSU;ja;2.500 bis unter 3.500 Euro;Festnetz;wichtig;wichtig;wichtig;sehr wichtig;wichtig;nein; ; ; ;weiß nicht, keine Angabe;gar nicht;nein; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26083597;,836604;2020/06/16;20000 bis 50000;Bayern;West;m;75;Volks-, Hauptschule;nein;zwei;zwei;weiß nicht, keine Angabe;ja;keine Angabe;Festnetz;gar nicht wichtig;gar nicht wichtig;gar nicht wichtig;gar nicht wichtig;gar nicht wichtig;ja;eher zufrieden;weiß nicht, keine Angabe;eher zufrieden;gar nicht gut;gar nicht;ja;weiß nicht, keine Angabe;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt; ;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt; ;weiß nicht, keine Angabe;weiß nicht, keine Angabe;weiß nicht, keine Angabe;stimme gar nicht zu;nein
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26098880;,233225;2020/06/16;100000 bis 500000;Bayern;West;m;76;Studium;nein;fuenf und mehr;vier;CDU/CSU;ja;3.500 Euro und mehr;Festnetz;wichtig;gar nicht wichtig;weniger wichtig;weniger wichtig;wichtig;ja;eher zufrieden;weiß nicht, keine Angabe;weiß nicht, keine Angabe;weniger gut;weniger stark;ja;eher für Ausbau mit 5G;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt; ;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt; ;stimme eher zu;stimme eher nicht zu;stimme eher zu;stimme gar nicht zu;ja
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26116358;,248528;2020/06/17;100000 bis 500000;Bayern;West;w;60;Studium;ja;vier;vier;AfD;ja;keine Angabe;Festnetz;sehr wichtig;gar nicht wichtig;gar nicht wichtig;sehr wichtig;sehr wichtig;ja;eher zufrieden;sehr zufrieden;sehr unzufrieden;gar nicht gut;gar nicht;ja;eher für Ausbau mit 5G;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;Ich nutze viel das Internet, zwecks E-Mail, bessere Geschwindigkeit, größere Dateien problemlos verschicken.;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt; ;stimme voll und ganz zu;stimme eher nicht zu;stimme eher nicht zu;stimme gar nicht zu;nein
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26194665;,300741;2020/06/16;100000 bis 500000;Bayern;West;m;51;Studium;ja;drei;drei;AfD;ja;3.500 Euro und mehr;Festnetz;sehr wichtig;sehr wichtig;weniger wichtig;wichtig;sehr wichtig;ja;sehr unzufrieden;sehr unzufrieden;eher unzufrieden;weniger gut;stark;ja;eher für Ausbau mit 5G;genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;Schnelligkeit und bessere Qualität;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt; ;stimme eher zu;weiß nicht, keine Angabe;stimme eher nicht zu;stimme eher nicht zu;ja
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26239359;2,019174;2020/06/16;2000 bis 5000;Bayern;West;w;41;Volks-, Hauptschule;ja;vier;zwei;CDU/CSU;ja;1.500 bis unter 2.500 Euro;Festnetz;wichtig;gar nicht wichtig;weniger wichtig;sehr wichtig;wichtig;ja;eher unzufrieden;eher zufrieden;eher zufrieden;weniger gut;weniger stark;nein; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26278422;,551011;2020/06/17;5000 bis 20000;Bayern;West;w;54;Mittlerer Bildungsabschl;ja;zwei;zwei;CDU/CSU;ja;keine Angabe;Festnetz;wichtig;weniger wichtig;wichtig;wichtig;wichtig;ja;eher zufrieden;eher zufrieden;sehr zufrieden;gut;weniger stark;ja;eher gegen Ausbau mit 5G;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt; ;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt; ;stimme eher zu;stimme voll und ganz zu;stimme voll und ganz zu;weiß nicht, keine Angabe;weiß nicht, keine Angabe
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26285585;,260266;2020/06/17;100000 bis 500000;Bayern;West;m;50;Studium;ja;zwei;zwei;weiß nicht, keine Angabe;ja;keine Angabe;Festnetz;sehr wichtig;sehr wichtig;sehr wichtig;sehr wichtig;sehr wichtig;ja;eher unzufrieden;eher unzufrieden;eher unzufrieden;gar nicht gut;stark;ja;eher für Ausbau mit 5G;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;Verfügbarkeit und Geschwindigkeit;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;Kosten;stimme eher zu;stimme eher nicht zu;stimme eher nicht zu;stimme gar nicht zu;nein
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26292204;,404771;2020/06/18;100000 bis 500000;Bayern;West;w;66;Mittlerer Bildungsabschl;nein;vier;vier;weiß nicht, keine Angabe;ja;3.500 Euro und mehr;Festnetz;wichtig;sehr wichtig;weniger wichtig;weniger wichtig;weniger wichtig;ja;eher unzufrieden;eher zufrieden;eher unzufrieden;weniger gut;stark;ja;eher für Ausbau mit 5G;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;erreichbarkeit der familien;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;persönlichkeitsrechte werden dann eingeschränkt;stimme eher zu;stimme voll und ganz zu;stimme eher nicht zu;stimme gar nicht zu;nein
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26293509;,255156;2020/06/16;100000 bis 500000;Bayern;West;m;62;Studium;nein;zwei;zwei;würde nicht wählen;ja;3.500 Euro und mehr;Festnetz;wichtig;wichtig;wichtig;wichtig;wichtig;ja;eher zufrieden;eher zufrieden;eher unzufrieden;weniger gut;stark;ja;eher für Ausbau mit 5G;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;schnellere und flächendeckendere Verbindungen;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;Abhängigkeit ausereuropäischer Firmen;stimme voll und ganz zu;stimme eher zu;weiß nicht, keine Angabe;stimme gar nicht zu;nein
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26328301;,312454;2020/06/18;5000 bis 20000;Bayern;West;w;63;Studium;ja;eine Person;eine Person;Freie Wähler;ja;bis unter 1.500 Euro;Festnetz;weniger wichtig;wichtig;wichtig;weniger wichtig;weniger wichtig;ja;eher zufrieden;eher zufrieden;eher zufrieden;gut;weniger stark;nein; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26359793;,683097;2020/06/16;100000 bis 500000;Bayern;West;m;19;Abitur;nein;fuenf und mehr;fuenf und mehr;Bündnis `90, Die Grünen;ja;2.500 bis unter 3.500 Euro;Festnetz;sehr wichtig;sehr wichtig;sehr wichtig;weniger wichtig;sehr wichtig;ja;eher zufrieden;eher unzufrieden;eher unzufrieden;weniger gut;stark;ja;eher für Ausbau mit 5G;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;Besseres Netz und konstant überall;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;Keine;stimme eher zu;weiß nicht, keine Angabe;stimme voll und ganz zu;stimme gar nicht zu;ja
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26390062;1,996165;2020/06/17;2000 bis 5000;Bayern;West;m;15;Schüler;nein;fuenf und mehr;vier; ; ;2.500 bis unter 3.500 Euro;Festnetz;wichtig;sehr wichtig;wichtig;weniger wichtig;wichtig;ja;sehr zufrieden;sehr zufrieden;sehr zufrieden;weniger gut;stark;ja;eher für Ausbau mit 5G;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;unabhängiger;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;Man kann dann schneller und besser geordet werden.;stimme eher zu;stimme eher zu;stimme eher zu;stimme gar nicht zu;ja
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26432494;,235047;2020/06/18;100000 bis 500000;Bayern;West;m;59;Studium;ja;zwei;zwei;FDP;ja;2.500 bis unter 3.500 Euro;Festnetz;sehr wichtig;gar nicht wichtig;weniger wichtig;weniger wichtig;wichtig;ja;eher unzufrieden;eher zufrieden;eher unzufrieden;gut;weniger stark;ja;eher für Ausbau mit 5G;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;sollte es funjktionieren dann sehr gute übertragungsrate;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;geringe reichweite des fern sendemasten, deutlich mehr für die abdeckung notwendig;stimme eher zu;stimme gar nicht zu;stimme voll und ganz zu;stimme gar nicht zu;nein
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26455670;,552182;2020/06/17;100000 bis 500000;Bayern;West;w;50;Mittlerer Bildungsabschl;ja;vier;vier;weiß nicht, keine Angabe;ja;3.500 Euro und mehr;Festnetz;wichtig;wichtig;wichtig;wichtig;wichtig;ja;eher zufrieden;sehr zufrieden;eher zufrieden;gut;weniger stark;nein; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26491004;,415789;2020/06/17;5000 bis 20000;Bayern;West;m;42;Studium;ja;vier;zwei;CDU/CSU;ja;3.500 Euro und mehr;Festnetz;sehr wichtig;gar nicht wichtig;wichtig;sehr wichtig;sehr wichtig;ja;eher unzufrieden;sehr zufrieden;eher unzufrieden;weniger gut;weniger stark;ja;eher gegen Ausbau mit 5G;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt; ;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;kostet sehr viel Geld. Unklarheit bei der Umsetzung und Angst vor Einflussnahme durch China.;stimme eher nicht zu;weiß nicht, keine Angabe;stimme eher zu;stimme gar nicht zu;nein
7674;1.0.0 (2021-01-02);doi:10.4232/1.13636;26522716;3,800813;2020/06/16;5000 bis 20000;Bayern;West;m;57;Volks-, Hauptschule;ja;drei;drei;weiß nicht, keine Angabe;ja;1.500 bis unter 2.500 Euro;Festnetz;weniger wichtig;weniger wichtig;weniger wichtig;weniger wichtig;weniger wichtig;ja;eher zufrieden;weiß nicht, keine Angabe;eher zufrieden;weiß nicht, keine Angabe;gar nicht;ja;eher gegen Ausbau mit 5G;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;genannt;nicht genannt; ;genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;nicht genannt;Strahlung;stimme eher nicht zu;stimme voll und ganz zu;stimme gar nicht zu;weiß nicht, keine Angabe;weiß nicht, keine Angabe
